Unnamed: 0,store_id,order_id,product_id,price,profit,delivery_distance,order_start_prepare,planned_prep_time,order_ready,region_id
6286,6483,20541707,,12.64,41.475,6630,2024-09-03 21:24:00,20.0,2024-09-03 21:37:02,707
6287,6483,20541707,,10.27,41.475,6630,2024-09-03 21:24:00,20.0,2024-09-03 21:37:02,707
6288,9383,20541679,,11.06,37.13,3632,2024-09-03 21:22:11,25.0,2024-09-03 22:01:23,695
6289,9383,20541679,,63.2,37.13,3632,2024-09-03 21:22:11,25.0,2024-09-03 22:01:23,695
6290,4360,20541677,,23.7,,4072,2024-09-03 21:24:51,20.0,2024-09-03 21:56:56,707
6291,3053,20541675,,39.5,128.375,7233,2024-09-03 21:21:57,30.0,2024-09-03 21:44:39,683
6292,3053,20541675,,55.3,128.375,7233,2024-09-03 21:21:57,30.0,2024-09-03 21:44:39,683
6293,3053,20541675,,43.45,128.375,7233,2024-09-03 21:21:57,30.0,2024-09-03 21:44:39,683
6294,3053,20541675,,118.5,128.375,7233,2024-09-03 21:21:57,30.0,2024-09-03 21:44:39,683
6295,3503,20541671,,24.49,,3114,2024-09-03 21:23:11,25.0,2024-09-03 21:38:12,683
6296,3503,20541671,,10.27,,3114,2024-09-03 21:23:11,25.0,2024-09-03 21:38:12,683
6297,3503,20541671,,,,3114,2024-09-03 21:23:11,25.0,2024-09-03 21:38:12,683
6298,8717,20541655,,6.715,10.112000000000002,10471,2024-09-03 21:19:04,20.0,2024-09-03 21:48:19,683
6299,8717,20541655,,5.925,10.112000000000002,10471,2024-09-03 21:19:04,20.0,2024-09-03 21:48:19,683
6300,4723,20541653,,9.48,53.483,2443,2024-09-03 21:19:12,30.0,2024-09-03 21:45:05,707
6301,4723,20541653,,,53.483,2443,2024-09-03 21:19:12,30.0,2024-09-03 21:45:05,707
6302,4723,20541653,,,53.483,2443,2024-09-03 21:19:12,30.0,2024-09-03 21:45:05,707
6303,4723,20541653,,30.02,53.483,2443,2024-09-03 21:19:12,30.0,2024-09-03 21:45:05,707
6304,4723,20541653,,37.92,53.483,2443,2024-09-03 21:19:12,30.0,2024-09-03 21:45:05,707
6305,4755,20541649,,13.43,12.008,1114,2024-09-03 21:18:39,20.0,2024-09-03 21:33:06,707
6306,4755,20541649,,11.06,12.008,1114,2024-09-03 21:18:39,20.0,2024-09-03 21:33:06,707
6307,4755,20541649,,35.55,12.008,1114,2024-09-03 21:18:39,20.0,2024-09-03 21:33:06,707
6308,3063,20541645,,55.3,145.36,6360,2024-09-03 21:21:04,35.0,2024-09-03 21:45:13,683
6309,3063,20541645,,126.4,145.36,6360,2024-09-03 21:21:04,35.0,2024-09-03 21:45:13,683
6310,11273,20541641,,30.02,54.98400000000001,8352,2024-09-03 21:17:59,20.0,2024-09-03 21:34:14,685
6311,11273,20541641,,,54.98400000000001,8352,2024-09-03 21:17:59,20.0,2024-09-03 21:34:14,685
6312,11273,20541641,,15.01,54.98400000000001,8352,2024-09-03 21:17:59,20.0,2024-09-03 21:34:14,685
6313,5567,20541633,,18.96,95.116,1699,2024-09-03 21:17:50,45.0,2024-09-03 21:48:39,685
6314,5567,20541633,,31.995,95.116,1699,2024-09-03 21:17:50,45.0,2024-09-03 21:48:39,685
6315,5567,20541633,,23.7,95.116,1699,2024-09-03 21:17:50,45.0,2024-09-03 21:48:39,685
6316,5567,20541633,,,95.116,1699,2024-09-03 21:17:50,45.0,2024-09-03 21:48:39,685
6317,5567,20541633,,28.44,95.116,1699,2024-09-03 21:17:50,45.0,2024-09-03 21:48:39,685
6318,3981,20541629,,11.85,20.3425,1885,2024-09-03 21:28:13,20.0,2024-09-03 21:40:34,695
6319,3981,20541629,,,20.3425,1885,2024-09-03 21:28:13,20.0,2024-09-03 21:40:34,695
6320,3981,20541629,,6.715,20.3425,1885,2024-09-03 21:28:13,20.0,2024-09-03 21:40:34,695
6321,3138,20541625,,43.45,89.74400000000001,2767,2024-09-03 21:17:33,25.0,,695
6322,3138,20541625,,22.12,89.74400000000001,2767,2024-09-03 21:17:33,25.0,,695
6323,3138,20541625,,21.33,89.74400000000001,2767,2024-09-03 21:17:33,25.0,,695
6324,3138,20541625,,25.28,89.74400000000001,2767,2024-09-03 21:17:33,25.0,,695
6325,9383,20541621,,76.63,15.326,4400,2024-09-03 21:17:22,20.0,2024-09-03 21:45:59,695
6326,5014,20541607,,14.22,28.44,5568,2024-09-03 21:16:04,15.0,2024-09-03 21:31:57,683
6327,5014,20541607,,42.66,28.44,5568,2024-09-03 21:16:04,15.0,2024-09-03 21:31:57,683
6328,3522,20541587,84633.0,29.23,,5809,2024-09-03 21:15:04,40.0,2024-09-03 21:53:40,685
6329,3522,20541587,,43.45,,5809,2024-09-03 21:15:04,40.0,2024-09-03 21:53:40,685
6330,3522,20541587,,38.71,,5809,2024-09-03 21:15:04,40.0,2024-09-03 21:53:40,685
6331,3522,20541587,,24.49,,5809,2024-09-03 21:15:04,40.0,2024-09-03 21:53:40,685
6332,3522,20541587,,23.7,,5809,2024-09-03 21:15:04,40.0,2024-09-03 21:53:40,685
6333,3522,20541587,,25.28,,5809,2024-09-03 21:15:04,40.0,2024-09-03 21:53:40,685
6334,3522,20541587,,26.86,,5809,2024-09-03 21:15:04,40.0,2024-09-03 21:53:40,685
6335,3522,20541587,,39.5,,5809,2024-09-03 21:15:04,40.0,2024-09-03 21:53:40,685
6336,11087,20541581,,47.4,70.152,5533,,25.0,,683
6337,11087,20541581,,,70.152,5533,,25.0,,683
6338,11087,20541575,,,109.336,5416,2024-09-03 21:13:43,25.0,,683
6339,11087,20541575,,47.4,109.336,5416,2024-09-03 21:13:43,25.0,,683
6340,11087,20541575,,51.35,109.336,5416,2024-09-03 21:13:43,25.0,,683
6341,6299,20541573,,180.91,61.46199999999999,4918,2024-09-03 21:13:09,20.0,2024-09-03 21:32:44,683
6342,6299,20541573,,77.42,61.46199999999999,4918,2024-09-03 21:13:09,20.0,2024-09-03 21:32:44,683
6343,6299,20541573,,12.64,61.46199999999999,4918,2024-09-03 21:13:09,20.0,2024-09-03 21:32:44,683
6344,6299,20541573,,,61.46199999999999,4918,2024-09-03 21:13:09,20.0,2024-09-03 21:32:44,683
6345,6299,20541573,,23.7,61.46199999999999,4918,2024-09-03 21:13:09,20.0,2024-09-03 21:32:44,683
6346,4723,20541551,,23.7,,3887,2024-09-03 21:11:24,25.0,2024-09-03 21:45:52,707
6347,8941,20541547,,42.66,42.66,9294,2024-09-03 21:11:03,25.0,2024-09-03 21:30:26,683
6348,8941,20541547,,42.66,42.66,9294,2024-09-03 21:11:03,25.0,2024-09-03 21:30:26,683
6349,8717,20541543,,8.69,32.39,3920,2024-09-03 21:12:44,20.0,,683
6350,8717,20541543,,6.715,32.39,3920,2024-09-03 21:12:44,20.0,,683
6351,8717,20541543,,6.715,32.39,3920,2024-09-03 21:12:44,20.0,,683
6352,8717,20541543,,13.43,32.39,3920,2024-09-03 21:12:44,20.0,,683
6353,8717,20541543,,29.23,32.39,3920,2024-09-03 21:12:44,20.0,,683
6354,7621,20541537,,8.69,43.608,7208,2024-09-03 21:10:17,20.0,2024-09-03 21:17:31,683
6355,7621,20541537,,45.82,43.608,7208,2024-09-03 21:10:17,20.0,2024-09-03 21:17:31,683
6356,11819,20541535,,30.02,10.586,5968,2024-09-03 21:09:36,20.0,2024-09-03 21:25:44,707
6357,11819,20541535,,22.91,10.586,5968,2024-09-03 21:09:36,20.0,2024-09-03 21:25:44,707
6358,3816,20541531,,76.63,,4453,2024-09-03 21:44:23,12.0,2024-09-03 21:51:59,683
6359,3816,20541531,,7.9,,4453,2024-09-03 21:44:23,12.0,2024-09-03 21:51:59,683
6360,3816,20541531,,,,4453,2024-09-03 21:44:23,12.0,2024-09-03 21:51:59,683
6361,10251,20541525,,37.92,7.584,2187,2024-09-03 21:09:57,20.0,2024-09-03 21:19:19,707
6362,9787,20541523,,52.14,,6427,2024-09-03 21:08:56,20.0,2024-09-03 21:22:10,683
6363,6579,20541499,,12.64,,2944,2024-09-03 21:06:54,20.0,2024-09-03 21:22:43,683
6364,6579,20541499,,45.82,,2944,2024-09-03 21:06:54,20.0,2024-09-03 21:22:43,683
6365,3503,20541489,,39.5,52.456,480,2024-09-03 21:09:59,25.0,2024-09-03 21:27:55,683
6366,3503,20541489,,20.54,52.456,480,2024-09-03 21:09:59,25.0,2024-09-03 21:27:55,683
6367,3503,20541489,,5.53,52.456,480,2024-09-03 21:09:59,25.0,2024-09-03 21:27:55,683
6368,10197,20541475,,11.85,75.84,4362,2024-09-03 21:14:12,25.0,2024-09-03 21:22:02,683
6369,10197,20541475,,37.525,75.84,4362,2024-09-03 21:14:12,25.0,2024-09-03 21:22:02,683
6370,10197,20541475,,31.6,75.84,4362,2024-09-03 21:14:12,25.0,2024-09-03 21:22:02,683
6371,10197,20541475,,13.825,75.84,4362,2024-09-03 21:14:12,25.0,2024-09-03 21:22:02,683
6372,4748,20541471,,29.23,23.384,2673,2024-09-03 21:04:59,20.0,,707
6373,6299,20541469,32240.0,47.321,87.0975,4734,2024-09-03 21:05:03,20.0,2024-09-03 21:26:25,683
6374,6299,20541469,,51.35,87.0975,4734,2024-09-03 21:05:03,20.0,2024-09-03 21:26:25,683
6375,6299,20541469,,41.001,87.0975,4734,2024-09-03 21:05:03,20.0,2024-09-03 21:26:25,683
6376,6299,20541469,,,87.0975,4734,2024-09-03 21:05:03,20.0,2024-09-03 21:26:25,683
6377,3496,20541461,,67.15,165.9,2149,2024-09-03 21:04:43,45.0,,683
6378,3496,20541461,,19.75,165.9,2149,2024-09-03 21:04:43,45.0,,683
6379,3496,20541461,,35.55,165.9,2149,2024-09-03 21:04:43,45.0,,683
6380,3496,20541461,,102.7,165.9,2149,2024-09-03 21:04:43,45.0,,683
6381,3496,20541461,,43.45,165.9,2149,2024-09-03 21:04:43,45.0,,683
6382,3496,20541461,,63.2,165.9,2149,2024-09-03 21:04:43,45.0,,683
6383,5014,20541459,,90.06,72.048,9410,2024-09-03 21:04:29,15.0,2024-09-03 21:19:14,683
6384,9319,20541457,,16.59,21.33,5557,,20.0,,683
6385,9319,20541457,,52.14,21.33,5557,,20.0,,683
6386,9319,20541457,,37.92,21.33,5557,,20.0,,683
6387,4755,20541441,,51.35,25.675,8995,2024-09-03 21:11:04,15.0,2024-09-03 21:40:49,707
6388,3138,20541439,,27.65,17.538,4964,2024-09-03 21:02:51,20.0,,695
6389,3138,20541439,,34.76,17.538,4964,2024-09-03 21:02:51,20.0,,695
6390,3138,20541439,,12.64,17.538,4964,2024-09-03 21:02:51,20.0,,695
6391,3138,20541439,,12.64,17.538,4964,2024-09-03 21:02:51,20.0,,695
6392,4742,20541437,,23.621,22.831,7146,2024-09-03 21:02:52,30.0,2024-09-03 21:51:32,683
6393,4742,20541437,,7.11,22.831,7146,2024-09-03 21:02:52,30.0,2024-09-03 21:51:32,683
6394,4742,20541437,,14.931,22.831,7146,2024-09-03 21:02:52,30.0,2024-09-03 21:51:32,683
6395,4294,20541431,,55.3,63.2,6169,2024-09-03 21:05:44,30.0,2024-09-03 21:20:13,707
6396,4294,20541431,867745.0,,63.2,6169,2024-09-03 21:05:44,30.0,2024-09-03 21:20:13,707
6397,4294,20541431,,27.65,63.2,6169,2024-09-03 21:05:44,30.0,2024-09-03 21:20:13,707
6398,3981,20541421,,22.12,36.34,2087,2024-09-03 21:06:22,33.0,2024-09-03 21:34:39,695
6399,3981,20541421,,36.34,36.34,2087,2024-09-03 21:06:22,33.0,2024-09-03 21:34:39,695
6400,3981,20541421,,7.505,36.34,2087,2024-09-03 21:06:22,33.0,2024-09-03 21:34:39,695
6401,3981,20541421,,6.715,36.34,2087,2024-09-03 21:06:22,33.0,2024-09-03 21:34:39,695
6402,3750,20541419,,37.92,47.400000000000006,6656,2024-09-03 21:01:56,30.0,2024-09-03 21:21:59,683
6403,3750,20541419,,14.22,47.400000000000006,6656,2024-09-03 21:01:56,30.0,2024-09-03 21:21:59,683
6404,3750,20541419,,7.11,47.400000000000006,6656,2024-09-03 21:01:56,30.0,2024-09-03 21:21:59,683
6405,7621,20541391,,67.15,51.35,2966,,25.0,2024-09-03 21:20:26,683
6406,7621,20541391,,35.55,51.35,2966,,25.0,2024-09-03 21:20:26,683
6407,8201,20541383,,12.64,,6349,2024-09-03 20:59:29,25.0,2024-09-03 21:18:41,695
6408,8201,20541383,,11.692,,6349,2024-09-03 20:59:29,25.0,2024-09-03 21:18:41,695
6409,8201,20541383,,14.22,,6349,2024-09-03 20:59:29,25.0,2024-09-03 21:18:41,695
6410,3239,20541379,,27.65,8.532,3109,2024-09-03 21:06:42,10.0,2024-09-03 21:23:48,683
6411,3239,20541379,,,8.532,3109,2024-09-03 21:06:42,10.0,2024-09-03 21:23:48,683
6412,9787,20541367,,15.8,46.61,2578,2024-09-03 20:58:01,20.0,2024-09-03 21:12:54,683
6413,9787,20541367,,19.75,46.61,2578,2024-09-03 20:58:01,20.0,2024-09-03 21:12:54,683
6414,9787,20541367,,7.9,46.61,2578,2024-09-03 20:58:01,20.0,2024-09-03 21:12:54,683
6415,9787,20541367,,,46.61,2578,2024-09-03 20:58:01,20.0,2024-09-03 21:12:54,683
6416,7621,20541351,,59.25,29.625,5086,2024-09-03 20:57:38,20.0,2024-09-03 21:12:26,683
6417,4757,20541341,,17.38,16.7875,3740,2024-09-03 20:56:20,20.0,2024-09-03 21:26:46,707
6418,4757,20541341,,16.195,16.7875,3740,2024-09-03 20:56:20,20.0,2024-09-03 21:26:46,707
6419,3816,20541339,104233.0,86.9,85.32000000000001,2247,2024-09-03 20:55:56,25.0,2024-09-03 21:17:59,683
6420,3816,20541339,,19.75,85.32000000000001,2247,2024-09-03 20:55:56,25.0,2024-09-03 21:17:59,683
6421,4742,20541325,143036.0,,12.7348,4478,2024-09-03 20:55:14,35.0,2024-09-03 21:26:51,683
6422,4742,20541325,,4.661,12.7348,4478,2024-09-03 20:55:14,35.0,2024-09-03 21:26:51,683
6423,4742,20541325,,35.471,12.7348,4478,2024-09-03 20:55:14,35.0,2024-09-03 21:26:51,683
6424,4742,20541325,,11.771,12.7348,4478,2024-09-03 20:55:14,35.0,2024-09-03 21:26:51,683
6425,6579,20541319,,26.86,28.045,5024,,20.0,2024-09-03 21:12:47,683
6426,6579,20541319,,22.91,28.045,5024,,20.0,2024-09-03 21:12:47,683
6427,6579,20541319,,6.32,28.045,5024,,20.0,2024-09-03 21:12:47,683
6428,8201,20541305,,14.22,2.8440000000000003,1628,2024-09-03 20:54:14,20.0,2024-09-03 21:20:54,695
6429,3063,20541293,,126.4,208.56,7873,2024-09-03 20:54:12,35.0,2024-09-03 21:20:20,683
6430,3063,20541293,,,208.56,7873,2024-09-03 20:54:12,35.0,2024-09-03 21:20:20,683
6431,3063,20541293,,79.0,208.56,7873,2024-09-03 20:54:12,35.0,2024-09-03 21:20:20,683
6432,5567,20541291,,23.305,98.90800000000002,2215,2024-09-03 21:07:11,45.0,2024-09-03 21:46:07,685
6433,5567,20541291,,,98.90800000000002,2215,2024-09-03 21:07:11,45.0,2024-09-03 21:46:07,685
6434,5567,20541291,,18.96,98.90800000000002,2215,2024-09-03 21:07:11,45.0,2024-09-03 21:46:07,685
6435,5567,20541291,,31.995,98.90800000000002,2215,2024-09-03 21:07:11,45.0,2024-09-03 21:46:07,685
6436,5567,20541291,,15.8,98.90800000000002,2215,2024-09-03 21:07:11,45.0,2024-09-03 21:46:07,685
6437,5567,20541291,,22.515,98.90800000000002,2215,2024-09-03 21:07:11,45.0,2024-09-03 21:46:07,685
6438,3766,20541289,,18.565,37.92000000000001,4167,2024-09-03 20:53:56,15.0,2024-09-03 21:03:04,683
6439,3766,20541289,,28.835,37.92000000000001,4167,2024-09-03 20:53:56,15.0,2024-09-03 21:03:04,683
6440,3239,20541287,,29.23,35.55,3425,2024-09-03 20:54:34,15.0,2024-09-03 21:15:23,683
6441,3239,20541287,,,35.55,3425,2024-09-03 20:54:34,15.0,2024-09-03 21:15:23,683
6442,3239,20541287,,14.22,35.55,3425,2024-09-03 20:54:34,15.0,2024-09-03 21:15:23,683
6443,9319,20541275,,52.14,41.712,4227,2024-09-03 20:55:11,15.0,,683
6444,6483,20541263,,43.45,,2156,,20.0,2024-09-03 21:12:56,707
6445,6483,20541263,,36.34,,2156,,20.0,2024-09-03 21:12:56,707
6446,6483,20541263,,27.65,,2156,,20.0,2024-09-03 21:12:56,707
6447,8201,20541195,,26.07,22.199,2588,2024-09-03 20:45:59,25.0,2024-09-03 21:16:24,695
6448,8201,20541195,,56.09,22.199,2588,2024-09-03 20:45:59,25.0,2024-09-03 21:16:24,695
6449,8201,20541195,,12.64,22.199,2588,2024-09-03 20:45:59,25.0,2024-09-03 21:16:24,695
6450,8201,20541195,,11.06,22.199,2588,2024-09-03 20:45:59,25.0,2024-09-03 21:16:24,695
6451,8201,20541195,,5.135,22.199,2588,2024-09-03 20:45:59,25.0,2024-09-03 21:16:24,695
6452,5212,20541187,,4.424,,1982,,20.0,2024-09-03 21:07:16,683
6453,5212,20541187,,42.66,,1982,,20.0,2024-09-03 21:07:16,683
6454,4723,20541181,,25.833,20.6664,1366,2024-09-03 20:55:08,15.0,2024-09-03 21:19:44,707
6455,10197,20541179,,59.25,20.540000000000003,4991,2024-09-03 20:45:25,20.0,2024-09-03 21:13:35,683
6456,10197,20541179,,11.85,20.540000000000003,4991,2024-09-03 20:45:25,20.0,2024-09-03 21:13:35,683
6457,10197,20541179,,31.6,20.540000000000003,4991,2024-09-03 20:45:25,20.0,2024-09-03 21:13:35,683
6458,4742,20541177,,19.671,18.0515,811,2024-09-03 20:55:05,30.0,2024-09-03 21:18:27,683
6459,4742,20541177,143036.0,11.771,18.0515,811,2024-09-03 20:55:05,30.0,2024-09-03 21:18:27,683
6460,4742,20541177,,4.661,18.0515,811,2024-09-03 20:55:05,30.0,2024-09-03 21:18:27,683
6461,11273,20541171,,35.55,65.175,4938,,25.0,2024-09-03 21:07:56,685
6462,11273,20541171,,47.4,65.175,4938,,25.0,2024-09-03 21:07:56,685
6463,11273,20541171,,47.4,65.175,4938,,25.0,2024-09-03 21:07:56,685
6464,3063,20541159,,79.0,15.8,5575,2024-09-03 20:43:39,25.0,2024-09-03 21:11:44,683
6465,3053,20541149,,79.0,164.32000000000002,6042,2024-09-03 20:43:28,30.0,2024-09-03 21:05:07,683
6466,3053,20541149,,35.55,164.32000000000002,6042,2024-09-03 20:43:28,30.0,2024-09-03 21:05:07,683
6467,3053,20541149,,47.4,164.32000000000002,6042,2024-09-03 20:43:28,30.0,2024-09-03 21:05:07,683
6468,3053,20541149,,,164.32000000000002,6042,2024-09-03 20:43:28,30.0,2024-09-03 21:05:07,683
6469,3503,20541139,,24.49,28.045,2940,2024-09-03 20:44:10,25.0,2024-09-03 20:58:54,683
6470,3503,20541139,,31.6,28.045,2940,2024-09-03 20:44:10,25.0,2024-09-03 20:58:54,683
6471,3522,20541137,,35.55,169.376,6835,,35.0,2024-09-03 21:36:12,685
6472,3522,20541137,,82.95,169.376,6835,,35.0,2024-09-03 21:36:12,685
6473,3522,20541137,,10.27,169.376,6835,,35.0,2024-09-03 21:36:12,685
6474,3522,20541137,,34.76,169.376,6835,,35.0,2024-09-03 21:36:12,685
6475,3522,20541137,,48.19,169.376,6835,,35.0,2024-09-03 21:36:12,685
6476,5212,20541133,,11.85,12.4188,2326,2024-09-03 20:44:06,15.0,2024-09-03 21:05:24,683
6477,5212,20541133,,15.01,12.4188,2326,2024-09-03 20:44:06,15.0,2024-09-03 21:05:24,683
6478,5212,20541133,,4.424,12.4188,2326,2024-09-03 20:44:06,15.0,2024-09-03 21:05:24,683
6479,5212,20541133,,30.81,12.4188,2326,2024-09-03 20:44:06,15.0,2024-09-03 21:05:24,683
6480,8201,20541131,,37.92,19.118,2741,2024-09-03 20:43:04,20.0,2024-09-03 21:01:45,695
6481,8201,20541131,,,19.118,2741,2024-09-03 20:43:04,20.0,2024-09-03 21:01:45,695
6482,3902,20541121,,14.22,7.9,1847,2024-09-03 20:42:02,35.0,2024-09-03 21:10:14,683
6483,3902,20541121,,12.64,7.9,1847,2024-09-03 20:42:02,35.0,2024-09-03 21:10:14,683
6484,3902,20541121,,12.64,7.9,1847,2024-09-03 20:42:02,35.0,2024-09-03 21:10:14,683
6485,8283,20541117,,88.085,106.49200000000002,3551,2024-09-03 20:43:21,30.0,,683
6486,8283,20541117,,45.03,106.49200000000002,3551,2024-09-03 20:43:21,30.0,,683
6487,3503,20541111,,20.54,58.144,2044,2024-09-03 20:43:55,25.0,2024-09-03 21:04:00,683
6488,3503,20541111,,,58.144,2044,2024-09-03 20:43:55,25.0,2024-09-03 21:04:00,683
6489,3503,20541111,,,58.144,2044,2024-09-03 20:43:55,25.0,2024-09-03 21:04:00,683
6490,3750,20541085,,38.71,30.968000000000004,1722,,30.0,2024-09-03 21:06:04,683
6491,8201,20541079,,25.28,108.072,1444,2024-09-03 20:40:37,20.0,2024-09-03 21:01:25,695
6492,8201,20541079,,,108.072,1444,2024-09-03 20:40:37,20.0,2024-09-03 21:01:25,695
6493,8201,20541079,,56.09,108.072,1444,2024-09-03 20:40:37,20.0,2024-09-03 21:01:25,695
6494,8201,20541079,,27.65,108.072,1444,2024-09-03 20:40:37,20.0,2024-09-03 21:01:25,695
6495,10489,20541073,,38.71,37.288,4057,2024-09-03 20:40:48,15.0,2024-09-03 20:50:54,683
6496,10489,20541073,,7.9,37.288,4057,2024-09-03 20:40:48,15.0,2024-09-03 20:50:54,683
6497,5377,20541063,,43.45,37.13,3324,2024-09-03 20:44:43,20.0,2024-09-03 21:13:32,683
6498,5377,20541063,,30.81,37.13,3324,2024-09-03 20:44:43,20.0,2024-09-03 21:13:32,683
6499,5212,20541061,,22.91,40.922,6035,2024-09-03 20:39:29,15.0,2024-09-03 21:05:20,683
6500,5212,20541061,,11.85,40.922,6035,2024-09-03 20:39:29,15.0,2024-09-03 21:05:20,683
6501,5212,20541061,,4.424,40.922,6035,2024-09-03 20:39:29,15.0,2024-09-03 21:05:20,683
6502,5212,20541061,,42.66,40.922,6035,2024-09-03 20:39:29,15.0,2024-09-03 21:05:20,683
6503,3141,20541049,,11.85,22.12,1226,2024-09-03 20:40:31,15.0,2024-09-03 20:48:37,695
6504,3141,20541049,,25.28,22.12,1226,2024-09-03 20:40:31,15.0,2024-09-03 20:48:37,695
6505,3141,20541049,,7.11,22.12,1226,2024-09-03 20:40:31,15.0,2024-09-03 20:48:37,695
6506,3503,20541045,,31.6,37.13,4017,,25.0,2024-09-03 20:58:12,683
6507,3503,20541045,,42.66,37.13,4017,,25.0,2024-09-03 20:58:12,683
6508,3902,20541039,,25.28,10.112000000000002,7144,2024-09-03 20:38:36,30.0,2024-09-03 20:54:51,683
6509,3902,20541039,,25.28,10.112000000000002,7144,2024-09-03 20:38:36,30.0,2024-09-03 20:54:51,683
6510,3816,20541037,,23.7,9.48,576,2024-09-03 20:39:07,25.0,2024-09-03 20:59:15,683
6511,3816,20541037,,,9.48,576,2024-09-03 20:39:07,25.0,2024-09-03 20:59:15,683
6512,3503,20541031,,29.23,,1070,2024-09-03 20:37:30,25.0,2024-09-03 20:56:53,683
6513,3503,20541031,,20.54,,1070,2024-09-03 20:37:30,25.0,2024-09-03 20:56:53,683
6514,3503,20541031,,10.27,,1070,2024-09-03 20:37:30,25.0,2024-09-03 20:56:53,683
6515,3503,20541031,,39.5,,1070,2024-09-03 20:37:30,25.0,2024-09-03 20:56:53,683
6516,3503,20541017,,56.88,31.126,6614,2024-09-03 20:37:09,30.0,2024-09-03 20:56:50,683
6517,3503,20541017,,36.34,31.126,6614,2024-09-03 20:37:09,30.0,2024-09-03 20:56:50,683
6518,3503,20541017,,16.59,31.126,6614,2024-09-03 20:37:09,30.0,2024-09-03 20:56:50,683
6519,3503,20541017,,7.9,31.126,6614,2024-09-03 20:37:09,30.0,2024-09-03 20:56:50,683
6520,3503,20541017,,37.92,31.126,6614,2024-09-03 20:37:09,30.0,2024-09-03 20:56:50,683
6521,3944,20541011,,23.7,18.96,7654,2024-09-03 20:37:36,10.0,2024-09-03 20:54:38,689
6522,5212,20540999,,22.91,34.997,3596,2024-09-03 20:36:06,20.0,2024-09-03 21:05:18,683
6523,5212,20540999,,4.424,34.997,3596,2024-09-03 20:36:06,20.0,2024-09-03 21:05:18,683
6524,5212,20540999,,42.66,34.997,3596,2024-09-03 20:36:06,20.0,2024-09-03 21:05:18,683
6525,6299,20540997,35376.0,73.47,85.87299999999999,14090,2024-09-03 20:35:50,20.0,2024-09-03 21:09:13,683
6526,6299,20540997,,34.523,85.87299999999999,14090,2024-09-03 20:35:50,20.0,2024-09-03 21:09:13,683
6527,6299,20540997,,40.053,85.87299999999999,14090,2024-09-03 20:35:50,20.0,2024-09-03 21:09:13,683
6528,6299,20540997,,23.7,85.87299999999999,14090,2024-09-03 20:35:50,20.0,2024-09-03 21:09:13,683
6529,6299,20540991,,69.52,34.76,6526,2024-09-03 20:35:35,20.0,2024-09-03 21:03:23,683
6530,3816,20540977,,71.1,18.17,1756,2024-09-03 20:37:11,30.0,2024-09-03 21:02:36,683
6531,3816,20540977,,19.75,18.17,1756,2024-09-03 20:37:11,30.0,2024-09-03 21:02:36,683
6532,3503,20540973,,63.2,110.6,4895,2024-09-03 20:34:27,20.0,2024-09-03 20:52:16,683
6533,3503,20540973,,39.5,110.6,4895,2024-09-03 20:34:27,20.0,2024-09-03 20:52:16,683
6534,3503,20540973,,5.53,110.6,4895,2024-09-03 20:34:27,20.0,2024-09-03 20:52:16,683
6535,3503,20540973,,5.53,110.6,4895,2024-09-03 20:34:27,20.0,2024-09-03 20:52:16,683
6536,3503,20540973,,24.49,110.6,4895,2024-09-03 20:34:27,20.0,2024-09-03 20:52:16,683
6537,3053,20540969,,39.5,112.575,5185,2024-09-03 20:35:56,30.0,,683
6538,3053,20540969,,31.6,112.575,5185,2024-09-03 20:35:56,30.0,,683
6539,3053,20540969,,35.55,112.575,5185,2024-09-03 20:35:56,30.0,,683
6540,3053,20540969,,,112.575,5185,2024-09-03 20:35:56,30.0,,683
6541,3686,20540967,,8.69,32.39,5708,2024-09-03 20:39:48,25.0,2024-09-03 21:07:26,683
6542,3686,20540967,,41.87,32.39,5708,2024-09-03 20:39:48,25.0,2024-09-03 21:07:26,683
6543,3686,20540967,,,32.39,5708,2024-09-03 20:39:48,25.0,2024-09-03 21:07:26,683
6544,4294,20540963,,55.3,26.544,831,2024-09-03 20:33:35,25.0,2024-09-03 20:44:35,707
6545,4294,20540963,,47.4,26.544,831,2024-09-03 20:33:35,25.0,2024-09-03 20:44:35,707
6546,4294,20540963,,30.02,26.544,831,2024-09-03 20:33:35,25.0,2024-09-03 20:44:35,707
6547,11407,20540955,,47.4,53.720000000000006,4627,2024-09-03 20:44:12,15.0,2024-09-03 20:55:18,683
6548,11407,20540955,,19.75,53.720000000000006,4627,2024-09-03 20:44:12,15.0,2024-09-03 20:55:18,683
6549,3944,20540947,,32.39,18.644,10074,2024-09-03 20:37:35,10.0,2024-09-03 20:54:38,689
6550,3944,20540947,,17.38,18.644,10074,2024-09-03 20:37:35,10.0,2024-09-03 20:54:38,689
6551,3944,20540947,,15.8,18.644,10074,2024-09-03 20:37:35,10.0,2024-09-03 20:54:38,689
6552,3944,20540947,,27.65,18.644,10074,2024-09-03 20:37:35,10.0,2024-09-03 20:54:38,689
6553,6579,20540937,,26.86,21.488,2008,,20.0,2024-09-03 20:59:56,683
6554,4755,20540931,,13.43,,2399,2024-09-03 20:31:48,20.0,2024-09-03 20:48:00,707
6555,4755,20540931,,,,2399,2024-09-03 20:31:48,20.0,2024-09-03 20:48:00,707
6556,4755,20540931,,37.92,,2399,2024-09-03 20:31:48,20.0,2024-09-03 20:48:00,707
